91	125	89	143	80	194
118	109	57	187	183	191
189	134	83	145	164	90
188	193	65	60	122	104
55	153	191	194	163	97
197	113	182	96	137	169
92	182	123	131	47	79
60	144	158	122	110	173
66	176	87	189	23	149
166	61	65	104	55	29
104	119	166	119	79	42
176	167	168	144	141	71
181	58	159	94	191	176
194	194	190	123	151	140
154	190	179	133	37	182
145	68	148	91	104	200
109	81	113	151	171	105
61	93	43	125	121	81
177	115	39	138	158	96
37	79	90	42	82	141
135	167	55	139	43	112
188	81	23	79	111	85
102	170	22	147	121	70
170	119	196	43	104	57
66	108	99	108	52	187
67	53	32	198	28	156
190	40	198	163	139	54
127	125	62	27	45	28
28	171	61	199	83	41
35	192	54	25	138	192
73	177	87	44	21	150
156	27	45	152	120	32
162	52	32	94	159	99
29	171	136	194	185	168
198	191	31	75	53	75
160	27	28	94	187	38
149	23	56	132	142	98
31	194	40	56	179	108
104	23	169	114	187	85
91	83	148	92	159	82
166	132	125	127	173	36
189	29	164	101	96	54
184	144	189	198	63	42
110	53	94	199	51	51
174	69	163	162	132	184
31	39	115	23	72	68
100	41	28	120	103	152
176	64	69	175	24	167
60	181	143	33	124	196
55	26	121	175	200	181
74	153	172	121	173	27
69	69	141	75	129	143
134	108	41	139	117	160
76	176	143	180	174	163
51	28	32	121	132	177
47	80	200	33	193	48
64	112	44	185	115	181
162	94	108	87	78	152
35	57	179	65	82	176
61	33	182	121	99	135
120	93	103	187	77	76
166	35	114	115	155	108
121	156	63	113	50	178
22	91	166	167	109	51
179	170	111	132	70	151
108	174	114	79	141	94
29	47	182	105	25	150
154	34	156	32	177	61
181	138	170	175	21	35
51	110	114	75	87	200
132	81	186	24	97	61
171	87	74	55	31	168
116	106	105	128	25	32
118	188	163	43	132	166
166	189	169	177	164	37
113	97	68	174	43	115
47	132	60	51	50	164
34	135	52	128	38	87
50	146	103	66	116	167
139	165	153	93	129	85
112	107	139	76	145	117
136	31	57	47	117	48
104	175	154	123	179	102
160	26	40	44	98	186
76	190	196	72	42	34
149	61	60	165	33	46
164	69	79	113	134	156
192	25	147	36	78	49
193	21	121	30	123	40
137	174	187	70	131	181
102	42	197	108	91	99
191	95	89	157	57	183
35	156	88	101	159	35
21	64	116	50	118	150
180	163	79	33	112	44
41	132	181	187	159	108
127	150	194	21	95	121
96	45	85	183	129	59
90	25	56	106	170	187
100	113	112	40	51	71
90	109	200	60	32	64
177	45	78	78	27	27
103	60	174	72	120	65
193	188	143	156	199	149
74	124	43	22	34	95
168	86	192	194	24	33
160	126	60	188	173	122
152	51	83	32	42	111
57	157	73	173	37	164
145	30	96	148	97	91
157	145	104	57	173	60
194	185	157	145	42	162
90	45	27	67	117	55
55	131	125	172	75	195
41	95	128	81	157	181
174	176	97	93	96	75
154	180	122	138	72	116
60	153	26	136	99	172
121	116	47	32	79	110
191	94	137	199	57	82
143	199	113	35	121	118
158	144	106	50	149	46
46	30	90	189	88	192
133	56	188	157	89	186
131	170	76	43	49	79
119	123	118	185	138	121
64	27	193	77	77	82
157	119	169	175	44	113
81	119	107	102	135	35
68	95	97	24	55	199
124	125	124	112	100	42
142	101	38	144	108	181
97	134	115	92	158	173
129	177	184	200	155	55
177	63	30	23	27	98
177	69	63	101	51	62
98	49	57	200	37	187
120	128	50	104	91	132
112	140	150	107	136	126
90	150	94	146	188	194
181	97	41	133	31	59
56	45	160	137	24	83
133	48	126	100	195	137
28	28	140	104	127	30
65	55	162	49	175	146
138	143	189	88	123	115
127	160	174	126	102	199
122	79	101	111	42	94
37	119	80	134	181	152
28	143	95	119	132	147
106	95	93	182	184	39
131	46	159	134	128	94
182	160	56	61	44	51
61	93	195	117	166	160
36	57	38	185	116	156
98	61	62	118	174	66
149	98	96	170	35	127
174	173	135	66	177	134
33	80	172	166	23	164
158	99	57	143	110	197
89	91	114	115	196	121
137	162	119	127	142	78
61	44	83	182	162	71
114	39	142	166	150	96
190	25	68	112	188	109
77	102	124	163	188	158
73	67	96	135	180	135
141	100	64	42	99	110
66	101	33	75	154	119
183	179	86	28	56	98
146	68	23	181	132	192
69	27	91	96	31	100
63	93	119	197	158	147
146	127	105	126	86	37
67	151	141	77	168	90
76	126	196	145	146	36
186	42	168	129	80	112
80	105	179	67	195	97
97	150	155	23	105	60
108	148	120	87	153	31
42	109	50	132	198	96
26	101	146	130	34	79
46	146	85	117	118	31
102	120	45	59	173	56
133	41	109	35	196	116
114	33	154	172	110	189
86	64	168	155	24	99
177	76	67	189	155	75
72	32	126	197	30	140
189	127	179	103	21	185
132	188	131	173	58	186
139	61	158	134	166	193
163	134	79	57	101	122
165	113	145	45	139	69
179	192	130	184	63	107
66	36	159	165	128	76
25	90	87	86	66	31
101	89	156	149	67	98
165	186	75	189	175	128
159	33	109	141	147	144
29	170	117	172	174	91
23	97	28	82	64	45
136	48	56	137	32	154
92	105	66	89	199	48
191	74	73	83	77	146
108	26	176	120	101	182
76	152	186	124	40	85
106	131	194	139	34	145
141	167	74	119	32	153
70	55	49	140	29	198
199	160	176	97	119	73
96	190	173	157	65	88
174	72	117	128	126	104
181	151	140	22	190	103
31	157	39	78	94	195
31	186	151	32	179	200
129	159	37	58	193	79
89	188	182	188	154	180
125	60	67	31	106	143
191	86	148	165	158	199
118	100	134	169	200	71
150	24	78	117	165	171
45	68	23	183	91	83
104	136	100	31	159	103
76	106	195	82	40	103
87	63	92	99	136	125
145	23	98	117	77	141
95	200	91	67	155	107
112	167	21	150	48	49
40	51	176	93	86	191
117	196	124	100	67	159
174	141	50	189	115	79
148	68	25	79	116	151
64	170	49	190	119	60
126	83	94	173	95	184
200	88	132	121	55	121
62	122	41	200	101	168
132	50	140	32	124	139
106	119	143	147	197	156
178	182	34	109	61	34
65	121	132	111	114	103
39	47	165	154	47	78
116	142	167	31	51	164
159	104	133	68	128	189
180	123	163	120	172	179
159	194	110	198	106	188
69	198	160	31	173	115
65	42	196	168	23	154
34	106	138	135	31	95
44	103	198	172	178	126
46	30	112	44	34	133
137	83	74	186	139	105
185	174	133	52	108	115
82	117	165	64	138	165
168	50	97	173	158	181
166	87	192	26	198	113
23	130	22	196	190	185
142	87	79	81	114	43
33	140	200	146	147	156
99	135	86	172	192	119
157	200	112	68	139	101
38	194	162	102	171	140
121	60	129	37	198	67
107	77	44	156	40	125
23	49	122	23	128	184
144	87	92	83	53	188
113	184	92	59	136	25
122	98	124	185	102	140
155	43	113	120	87	115
131	184	178	28	188	97
63	130	31	161	50	40
149	97	58	130	67	175
174	108	136	171	71	65
160	33	61	146	35	21
119	125	145	88	141	141
179	147	70	53	100	125
193	79	198	38	195	63
177	126	28	170	116	178
185	70	196	55	67	175
69	162	87	70	111	141
192	130	181	183	85	97
159	39	43	77	154	42
99	173	124	161	151	159
166	120	177	102	188	149
87	156	80	159	71	44
200	150	199	77	71	136
77	93	43	74	79	117
47	169	49	44	41	48
75	60	119	39	195	100
25	87	67	171	93	196
98	199	34	97	82	23
81	174	121	37	152	110
81	160	54	133	199	161
100	58	132	67	122	81
50	158	97	126	152	33
56	151	34	39	132	113
82	80	161	90	59	157
115	105	73	131	72	143
24	113	38	173	144	171
88	96	171	149	103	49
30	155	167	152	163	129
58	65	40	106	29	98
99	102	156	97	74	127
135	95	40	125	54	199
40	145	34	70	21	127
68	32	148	161	62	97
64	193	44	196	132	55
24	30	52	141	185	44
179	59	146	150	105	84
132	140	94	113	28	150
97	154	54	160	54	156
66	65	185	190	179	87
94	191	106	95	89	63
176	184	147	171	68	99
157	159	166	43	23	190
131	35	153	180	166	149
27	100	30	50	169	128
167	172	94	83	48	74
192	124	73	91	124	37
123	126	162	155	128	56
126	131	155	119	170	88
134	192	154	34	147	103
57	160	50	84	176	178
108	160	79	118	119	189
171	118	114	69	61	46
149	150	148	151	188	55
43	65	26	84	156	152
158	59	135	142	163	177
161	58	33	71	145	128
163	156	96	120	119	147
143	64	190	111	87	176
81	29	161	195	195	143
44	133	150	75	46	71
25	60	135	146	118	125
166	192	197	143	88	125
150	63	95	89	26	122
143	159	149	189	139	87
94	117	29	36	131	41
121	153	174	166	170	200
65	83	149	178	188	132
137	104	100	179	180	27
27	43	53	68	177	146
115	125	147	170	193	119
138	41	182	137	47	171
178	72	176	145	79	89
145	55	102	104	177	200
109	36	118	170	135	53
108	111	95	110	48	170
52	121	163	155	111	53
65	125	51	148	83	54
184	43	102	123	144	120
84	135	134	22	158	180
143	165	85	115	48	95
141	33	193	160	98	60
123	62	23	82	141	65
123	185	159	44	146	72
118	78	111	22	191	181
29	178	180	78	114	50
72	179	62	85	138	182
101	148	135	75	92	76
132	162	62	43	74	162
140	170	111	39	143	107
179	160	154	123	24	95
130	28	168	110	133	55
169	96	35	120	184	110
64	39	197	170	119	81
104	109	37	57	39	130
29	50	128	107	145	147
68	163	27	108	121	61
131	145	150	57	180	125
169	117	185	180	192	28
69	96	104	59	89	130
101	183	120	71	97	169
84	114	112	165	169	177
31	35	38	55	171	106
37	97	156	145	110	31
123	67	109	147	162	72
57	27	107	141	184	31
148	59	112	64	85	91
33	91	66	61	150	51
95	161	69	196	60	81
93	25	50	180	135	70
106	140	183	132	91	133
50	128	78	37	156	151
116	124	91	132	100	87
31	57	179	170	63	184
148	169	62	117	150	63
123	196	125	134	66	188
193	75	98	79	103	76
49	186	143	140	80	185
126	110	55	89	34	132
142	91	41	132	84	135
25	181	134	129	136	143
41	127	182	59	76	51
27	178	170	79	163	85
85	85	94	116	35	162
181	174	119	88	179	120
158	40	129	92	113	192
142	161	113	186	61	156
128	171	35	52	29	180
89	110	164	185	143	165
77	60	155	145	162	120
89	181	35	182	137	185
38	44	32	120	120	113
110	139	41	91	191	96
141	160	172	86	198	198
121	156	112	77	116	170
59	95	32	131	93	176
131	88	80	161	105	135
70	145	114	129	35	161
58	82	174	129	189	100
182	86	200	144	111	39
140	121	172	45	68	119
52	131	135	133	193	143
44	136	92	186	46	38
158	47	144	80	32	89
194	106	35	181	112	160
82	128	187	109	165	167
174	71	131	129	84	111
115	41	52	108	159	27
43	37	99	62	160	137
95	163	74	73	171	146
98	189	23	130	29	22
155	181	42	187	74	86
124	47	152	111	38	43
34	127	42	133	106	56
171	93	110	134	65	64
166	151	170	123	115	75
59	118	162	71	73	171
168	90	171	90	137	48
190	37	167	38	180	114
42	152	155	30	119	47
114	187	191	181	119	22
56	143	132	163	35	24
170	89	169	175	189	90
31	86	134	69	198	48
106	98	184	193	112	33
122	132	53	58	178	71
117	178	53	31	87	31
35	160	165	114	115	97
108	161	104	114	74	89
104	145	113	125	70	86
144	76	92	33	29	37
113	151	85	158	140	117
84	117	23	105	114	187
72	162	72	41	187	115
82	77	112	36	73	137
168	170	194	113	79	130
155	195	41	81	59	46
106	35	174	191	96	168
165	99	197	132	176	41
107	32	54	90	35	93
167	23	79	150	79	129
159	40	37	142	59	117
110	104	161	104	57	141
157	165	77	177	26	187
44	37	127	113	121	66
194	83	105	160	114	165
83	101	111	140	159	96
166	43	44	101	29	120
39	91	46	120	27	85
40	72	113	63	43	162
69	27	144	113	43	65
92	183	64	154	53	150
22	140	93	160	45	23
70	56	161	105	45	176
130	112	167	100	187	155
51	161	198	143	36	175
130	129	112	70	189	53
194	129	139	59	147	45
133	64	197	162	62	29
137	124	164	110	164	105
154	67	197	64	87	59
101	101	126	130	108	152
170	170	84	166	77	174
152	179	126	142	198	109
70	45	103	86	36	144
180	147	159	130	191	135
116	134	91	24	187	105
62	44	22	42	75	161
100	180	104	122	26	26
59	111	35	183	41	87
42	92	74	147	138	70
149	33	106	132	81	132
157	188	178	153	92	177
76	119	51	117	73	126
182	163	191	72	179	21
161	62	96	94	184	180
44	198	42	154	166	128
59	178	54	184	192	68
44	161	122	25	68	42
152	190	123	143	95	157
137	168	168	194	171	127
145	167	118	31	39	72
96	183	161	43	160	106
166	105	56	94	198	123
50	132	181	53	121	168
98	157	30	74	151	192
160	166	159	125	149	183
197	83	79	41	131	34
114	138	170	98	56	174
168	105	143	157	183	49
107	92	90	42	85	73
68	99	168	180	76	89
180	124	28	161	174	90
197	163	92	82	88	104
195	144	181	51	134	45
159	35	193	67	42	118
64	146	56	51	167	163
198	161	175	99	195	39
23	145	68	28	140	190
56	182	101	113	124	111
33	185	199	155	145	88
145	43	197	140	166	76
43	156	78	112	139	46
116	75	128	182	74	71
145	143	114	59	95	165
61	46	103	92	32	197
196	190	33	120	161	185
144	120	27	176	90	92
100	62	131	48	175	150
88	49	173	156	120	195
23	26	41	129	118	161
23	123	188	57	69	56
113	33	151	117	173	191
44	68	33	83	23	112
114	155	112	198	126	58
142	147	193	102	162	162
154	192	137	192	70	132
95	24	48	76	167	93
103	190	55	86	154	166
25	86	21	75	176	154
145	96	142	53	67	30
21	83	198	115	123	198
189	189	90	115	87	195
25	75	29	82	161	171
94	61	191	149	195	58
93	44	178	74	90	149
30	65	135	33	174	165
155	26	175	79	109	187
27	185	33	186	196	146
91	177	159	82	35	59
73	114	24	87	182	117
32	148	165	146	27	149
158	174	116	57	125	125
122	37	198	137	87	148
25	187	103	73	169	156
117	50	109	190	36	34
116	32	57	145	169	25
95	142	63	187	169	188
29	110	185	155	44	129
124	181	59	91	91	189
81	61	116	171	127	101
60	178	80	140	79	34
82	88	164	86	69	77
22	110	122	159	45	138
69	139	42	39	141	155
118	29	127	44	47	108
190	33	194	155	184	94
193	23	72	36	91	136
117	84	103	181	68	167
28	173	172	161	128	21
44	55	196	77	108	69
108	34	84	33	84	40
57	79	166	29	135	45
119	110	29	89	62	118
171	83	168	27	64	116
153	176	82	27	197	59
108	60	80	79	56	166
65	143	99	172	91	43
111	55	183	35	97	198
166	191	30	80	98	108
177	129	80	143	53	195
89	105	62	128	48	166
81	98	121	44	56	103
102	71	116	44	87	187
185	23	137	89	141	105
40	100	181	182	131	37
33	154	197	193	60	51
95	97	132	51	172	157
36	124	151	154	64	164
29	187	152	95	163	146
151	152	64	161	137	156
181	196	131	186	115	115
51	29	157	66	138	74
96	89	163	45	166	85
159	70	66	81	26	30
52	102	30	92	79	133
183	179	48	25	30	141
145	152	66	65	131	100
77	150	150	24	75	91
60	122	25	111	40	181
150	74	153	191	192	78
192	72	196	147	163	104
108	179	198	25	70	133
68	57	56	157	155	139
47	112	125	123	63	183
46	78	147	118	171	132
46	73	68	197	187	169
170	162	120	173	160	41
55	101	178	146	169	146
23	48	171	96	107	97
184	133	102	136	127	166
122	178	154	36	57	96
114	71	149	156	26	175
182	42	121	137	156	185
91	142	116	28	109	193
61	67	42	157	194	145
23	61	35	21	124	142
155	121	137	128	104	195
99	34	170	118	47	110
61	127	144	159	116	179
105	137	92	85	139	86
135	190	75	98	44	125
169	175	70	108	155	42
78	114	102	141	75	141
128	64	154	97	195	89
23	143	109	121	156	123
50	45	82	25	123	122
63	138	49	124	53	58
96	137	46	197	26	199
142	106	79	51	80	109
93	169	129	145	166	126
68	36	117	62	194	97
186	150	196	121	56	68
92	119	147	112	99	92
103	195	131	97	87	127
57	199	111	138	45	41
68	59	107	132	183	107
39	164	179	80	21	160
29	96	117	163	67	73
193	194	171	171	103	107
164	197	129	179	196	140
184	174	46	184	106	150
150	183	124	25	90	126
64	154	185	111	34	21
24	149	61	112	127	163
134	61	199	131	52	91
146	161	23	76	128	169
185	66	140	194	186	125
47	112	77	128	164	131
56	83	159	143	132	154
32	26	182	128	177	186
55	126	116	95	177	140
90	184	101	135	53	69
183	43	30	158	27	72
78	47	43	95	28	113
42	143	56	193	56	123
162	79	65	116	105	169
76	172	58	112	165	101
184	113	145	164	122	70
137	64	69	130	68	167
128	144	185	114	141	132
190	113	175	124	169	99
161	131	31	49	72	77
177	191	197	74	66	100
80	180	135	61	125	133
178	141	158	129	56	181
154	68	44	51	122	90
164	52	68	189	64	155
103	174	151	174	154	101
37	170	138	66	58	136
37	100	199	146	193	62
53	169	160	82	197	61
137	128	110	118	96	129
59	129	131	134	93	29
177	111	176	74	25	86
186	130	150	130	114	52
32	44	123	176	199	100
113	80	97	189	131	147
96	137	166	92	94	132
159	40	196	73	64	101
143	71	97	187	63	117
146	110	171	66	48	69
124	54	65	114	72	179
106	192	116	110	71	81
185	45	163	157	41	161
49	130	33	177	80	176
194	126	134	157	65	134
177	77	65	60	32	133
135	130	126	46	183	34
47	148	155	150	198	200
93	134	179	43	102	53
29	86	70	47	27	186
143	77	82	170	59	68
100	87	109	84	92	188
177	104	139	109	173	52
79	135	155	135	138	147
49	117	140	128	81	60
185	163	163	154	89	173
175	96	194	186	200	31
40	34	159	107	96	157
64	30	89	79	156	94
23	52	166	78	30	129
197	161	29	60	74	101
149	193	171	194	101	54
184	44	161	43	86	126
55	22	93	37	125	187
34	29	60	143	103	110
86	180	126	154	64	28
171	94	21	79	99	71
36	102	57	48	149	43
133	178	132	125	36	193
62	82	82	30	51	159
181	86	48	72	137	124
78	61	194	182	23	164
36	61	167	72	90	130
117	83	198	23	103	83
174	57	47	41	170	162
176	26	133	163	52	99
173	181	106	116	59	188
31	74	64	121	83	107
161	108	27	49	36	31
162	152	28	44	191	26
39	67	35	30	102	123
21	39	120	85	89	108
138	197	198	95	136	127
46	34	163	123	95	86
60	156	90	102	92	186
185	89	115	197	193	131
49	198	183	50	186	25
32	28	149	192	72	155
43	54	155	52	115	100
176	53	83	67	40	79
140	73	116	96	171	91
152	44	187	31	100	122
147	67	191	59	179	38
154	135	25	157	27	21
48	188	124	49	46	155
156	50	52	154	98	24
102	176	181	94	29	48
171	178	76	36	103	52
159	93	123	157	182	146
198	161	75	63	155	148
134	170	58	54	180	144
184	183	62	31	167	172
127	156	152	82	21	47
134	150	71	119	152	62
172	62	22	146	61	172
82	60	83	142	139	198
177	145	159	156	30	80
159	87	34	84	193	188
166	156	53	127	43	102
189	160	63	187	198	62
51	197	119	192	165	97
112	118	120	96	186	164
99	100	149	79	200	162
111	138	100	39	171	65
60	111	96	158	144	153
191	95	121	97	146	83
69	142	80	82	159	124
78	108	109	122	33	75
98	193	156	52	164	57
66	59	192	164	136	195
103	51	141	21	63	46
124	120	173	67	82	93
195	68	51	86	166	27
157	115	63	24	144	36
160	96	130	45	49	116
26	122	35	147	128	35
117	107	171	27	156	67
112	195	80	24	90	117
67	171	162	183	145	119
39	85	59	163	162	64
40	100	109	160	174	129
113	164	196	78	23	87
91	47	74	64	176	25
189	72	66	144	24	96
162	43	137	55	99	138
40	191	139	57	76	36
147	126	189	77	70	168
187	56	162	115	150	195
193	159	60	33	199	191
126	166	195	65	21	74
36	35	102	189	158	181
162	130	99	82	62	145
85	71	111	187	43	181
157	160	129	127	83	195
125	143	47	109	187	185
199	80	117	79	103	177
155	41	79	48	32	135
113	55	65	56	200	145
73	98	137	28	180	172
46	163	156	134	75	68
128	59	71	153	163	141
154	176	46	132	75	35
117	170	85	136	73	94
85	64	124	84	183	143
128	52	109	29	103	146
189	163	65	57	126	103
79	100	182	120	58	125
113	25	54	27	105	145
154	59	124	157	48	157
72	21	31	65	59	49
58	174	43	140	114	89
45	122	118	133	69	110
29	171	140	115	89	151
46	101	189	128	154	95
41	151	105	142	65	153
54	169	158	132	146	141
120	140	75	143	144	70
61	58	71	109	63	44
145	50	157	108	108	88
112	107	107	82	163	143
145	94	61	86	25	116
150	86	98	158	109	69
82	191	101	188	80	167
193	62	33	33	157	24
130	84	186	175	103	62
137	155	24	48	47	194
63	110	168	184	155	163
99	159	151	57	185	66
132	102	178	59	38	68
69	132	54	23	119	195
119	200	88	197	156	123
41	90	67	173	190	93
161	178	74	182	200	109
92	53	110	63	152	161
73	78	58	177	151	85
41	131	167	24	129	197
54	54	162	70	187	107
30	169	129	100	141	65
71	84	118	146	117	84
173	180	38	159	33	184
129	50	169	168	139	192
200	138	189	97	25	140
186	100	25	164	73	194
76	122	166	133	173	91
61	118	70	55	52	69
87	155	76	114	100	49
21	169	118	93	42	122
95	98	125	44	101	79
75	169	95	128	94	159
74	99	81	177	142	46
51	33	122	161	91	93
124	29	80	189	25	24
144	38	83	53	188	71
162	168	153	94	149	174
31	118	191	50	79	145
166	86	63	197	133	72
102	198	164	37	97	153
90	48	198	47	185	45
112	80	89	165	47	194
46	174	149	120	128	128
167	87	55	69	31	106
192	60	157	74	185	71
178	98	177	143	77	116
140	44	71	60	156	137
38	92	126	174	184	158
117	154	42	97	149	32
187	157	183	194	150	51
30	97	189	177	42	49
31	35	148	182	34	56
147	183	125	55	111	183
41	130	85	36	85	121
62	176	193	172	58	132
105	172	198	143	64	37
162	113	127	115	51	136
135	60	44	188	118	188
125	130	31	123	142	199
83	165	58	68	105	34
174	188	170	34	63	56
38	195	101	107	144	160
186	70	139	172	68	43
183	96	29	177	48	93
56	43	100	92	162	124
108	51	119	92	197	49
112	30	111	54	94	154
43	150	196	173	174	185
78	22	69	139	43	148
126	133	109	165	62	63
86	144	177	59	147	154
175	58	131	120	139	170
142	142	66	150	190	83
93	138	61	105	109	195
93	134	103	129	150	158
116	60	190	196	46	67
52	54	81	26	53	187
87	58	91	120	128	181
34	121	122	188	24	68
118	154	44	62	64	83
93	127	178	197	147	90
31	39	47	193	53	53
159	160	46	143	48	169
141	54	150	95	167	125
115	54	154	75	78	28
151	153	21	173	118	82
90	37	91	117	130	184
137	188	55	195	195	171
35	126	186	158	112	96
145	180	67	103	59	72
39	107	66	187	161	138
69	115	188	58	36	185
62	177	199	128	117	177
73	33	146	97	167	41
88	129	154	112	72	180
129	90	62	180	48	195
85	55	52	52	30	55
108	151	180	22	93	69
27	41	140	86	139	47
162	122	65	77	68	140
70	173	38	104	163	108
102	194	142	28	176	122
126	44	200	101	176	95
131	52	125	188	43	91
143	145	95	86	135	177
94	82	111	50	122	178
181	138	139	22	98	155
147	100	109	112	123	98
68	199	62	187	129	69
37	171	116	75	63	86
131	148	134	145	98	159
102	153	165	148	185	194
188	64	144	41	92	111
193	56	102	59	34	32
78	118	101	98	196	135
74	21	149	130	139	55
180	40	129	29	25	146
70	71	50	179	89	54
169	73	135	59	108	129
33	108	98	145	67	97
115	36	30	116	116	30
125	153	64	176	124	176
144	73	32	45	80	89
60	140	136	80	151	60
45	82	182	144	85	161
43	98	34	193	164	44
21	60	179	165	96	159
84	62	151	22	160	71
83	131	190	53	84	186
107	137	78	97	133	115
137	183	154	182	145	128
127	73	141	36	192	177
24	35	36	84	78	159
98	69	80	68	90	30
138	132	72	160	148	56
180	96	159	56	160	197
150	112	151	74	63	92
61	61	64	37	50	135
55	91	39	21	48	101
160	109	75	55	184	131
96	127	61	187	184	129
160	169	178	121	169	106
181	22	191	106	168	151
71	167	86	126	149	142
193	193	81	129	26	34
30	118	93	132	67	104
30	80	53	168	137	88
57	172	96	33	94	101
153	87	147	92	95	85
70	130	36	67	92	136
54	105	24	48	153	75
120	89	45	191	183	46
174	65	93	91	196	154
184	152	37	35	104	58
53	140	154	70	63	182
22	169	109	42	92	90
169	182	119	198	102	159
174	49	189	78	52	62
29	157	44	133	36	106
161	165	132	116	86	69
31	139	108	73	85	196
135	192	112	111	22	188
85	67	182	115	161	164
149	116	133	112	196	140
195	176	153	176	190	25
52	92	161	99	97	99
78	90	56	26	146	60
97	182	164	96	25	121
111	46	171	23	64	90
155	128	74	98	181	194
102	142	84	112	46	194
131	131	43	140	198	140
152	24	40	186	134	86
169	183	120	74	75	31
59	118	67	162	108	86
190	169	72	77	82	181
92	167	161	119	116	127
117	62	167	63	125	33
178	170	99	164	107	92
152	171	68	131	186	87
75	127	22	160	138	175
166	89	153	175	108	61
50	171	158	59	135	125
175	119	164	168	95	151
99	118	104	74	48	123
186	48	66	181	175	109
63	99	199	117	164	60
80	87	44	190	147	22
47	146	75	108	123	24
66	139	27	103	76	78
195	74	66	121	111	93
94	185	80	129	114	182
131	200	189	79	22	190
157	28	163	101	28	76
110	122	27	194	138	170
119	153	75	147	173	103
131	190	40	86	134	197
186	136	186	31	102	40
170	106	113	126	138	68
198	45	143	124	93	187
67	99	181	166	192	132
82	39	114	142	109	31
35	170	107	104	189	136
126	64	117	23	89	39
87	140	176	23	29	50
71	166	147	87	187	177
167	61	25	56	46	40
152	45	84	131	77	128
163	146	129	21	116	35
100	101	171	57	110	113
41	131	29	103	118	42
124	24	40	188	160	109
68	160	159	33	176	146
190	108	111	94	157	137
199	90	194	44	70	86
165	40	80	142	142	194
22	190	91	156	134	43
59	48	23	198	44	133
103	147	185	70	45	200
171	181	52	161	151	87
126	75	33	157	130	102
199	124	26	68	76	156
186	81	134	146	29	42
47	193	135	151	28	134
75	24	189	200	89	91
150	47	31	37	200	65
178	42	39	137	154	157
184	134	59	165	86	64
70	120	199	105	176	145
167	192	112	109	145	189
21	113	55	194	118	112
58	66	66	39	110	193
189	129	155	169	96	64
95	25	65	189	65	44
72	78	26	28	162	129
50	101	31	177	137	73
183	162	89	75	135	50
93	74	111	132	165	132
88	82	114	56	173	105
197	153	198	51	159	101
188	97	133	86	101	149
41	24	160	95	170	172
195	180	150	154	105	192
46	56	190	84	188	69
66	22	97	188	168	87
28	150	159	106	56	64
189	41	60	170	84	97
197	73	82	34	66	200
171	198	168	52	31	141
115	137	188	113	196	193
109	198	131	162	171	191
99	163	161	32	160	93
108	42	64	191	180	23
55	98	164	71	110	53
61	80	165	153	86	24
57	88	121	76	42	63
164	189	21	87	141	107
50	153	136	111	40	57
189	31	173	64	35	121
137	85	88	104	164	155
67	145	152	83	143	183
131	135	26	82	145	39
67	100	50	143	95	156
49	34	125	79	165	27
115	184	115	152	148	158
33	74	56	85	169	119
175	141	168	130	55	197
59	80	38	114	86	157
67	74	165	75	59	56
198	52	91	168	151	196
195	41	102	152	86	81
130	85	158	177	24	93
136	84	55	50	97	154
86	185	59	58	178	136
179	94	67	198	34	32
180	43	149	173	55	75
21	93	117	86	55	186
48	118	106	40	79	68
155	196	21	182	175	178
122	88	23	77	193	94
33	157	43	188	196	166
44	93	108	101	186	181
117	39	102	43	48	200
113	32	97	93	160	145
127	196	57	88	90	116
21	136	89	67	36	24
145	158	88	124	54	163
129	124	78	121	193	105
192	23	196	172	167	60
65	134	142	40	75	60
48	147	135	172	103	135
54	76	75	120	86	97
56	94	192	186	131	119
188	78	182	197	143	195
161	60	31	89	106	179
199	155	35	141	52	29
165	117	79	32	75	179
70	101	114	151	179	121
92	27	167	193	24	160
49	118	171	79	81	87
135	185	176	168	154	187
185	157	142	90	42	133
162	41	143	168	179	111
150	125	155	188	141	108
184	71	172	147	79	182
65	153	26	62	126	24
163	88	42	109	129	30
31	138	81	166	160	120
113	49	23	53	182	115
101	70	190	169	164	61
147	106	53	139	172	187
60	93	193	109	135	138
197	57	142	78	176	44
50	126	125	115	106	168
172	34	115	134	200	165
93	72	103	52	123	166
177	32	126	150	175	112
52	153	73	155	85	103
60	133	26	58	147	174
57	164	63	41	100	117
43	101	44	159	62	54
43	116	85	99	26	189
33	79	120	57	46	90
22	43	158	114	137	172
148	130	171	177	189	63
68	94	85	52	190	151
161	109	158	131	32	76
145	115	25	170	172	96
110	131	181	123	102	48
130	64	191	196	172	120
55	179	124	101	134	162
186	72	129	77	121	103
90	119	24	124	22	94
157	89	122	22	106	120
81	170	46	157	57	165
165	173	176	142	57	168
105	92	158	79	139	59
30	191	74	163	181	131
108	200	174	193	22	173
55	79	199	32	144	142
141	72	98	68	54	169
144	174	94	81	29	71
91	200	114	161	55	43
198	186	193	81	54	44
183	175	54	30	67	52
94	81	23	63	42	200
47	194	26	178	71	128
32	134	21	174	126	53
190	168	72	49	139	97
52	81	99	55	74	81
32	78	59	192	173	21
30	167	87	166	41	168
138	135	102	153	49	117
164	178	187	61	192	94
96	123	154	35	158	170
111	38	142	79	194	51
111	68	30	178	149	196
114	32	55	179	136	42
89	44	172	88	124	43
172	38	31	142	41	123
137	118	132	188	129	195
34	187	102	117	132	73
72	141	118	148	89	100
175	57	122	149	47	148
99	109	160	87	57	175
